sync_id,module,finding_id,recon_semantic_detail_finding,module_authority_artifact,module_scope,linkage_status,step03_relationship_id,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,authority_basis,authority_scope,core_evidence_line,core_evidence_excerpt,dependency,dependency_statement,proposed_synchronization_action,classification,step04_sync_target_historical,classification_basis_historical,status_historical,candidate_count,linkage_basis,historical_core_artifact_id,historical_core_section_heading
STEP04-0144,M10,M10-CORE-14,Privilege escalation,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,FULL controlled Authorization/RBAC/Permission Preset authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Manager is restricted to Agent-target presets; protected permissions and mismatch paths fail closed.,PRESERVE,STEP04 → 09_ERD synchronization target,Normalized M10 classification: SAFE / COMPATIBLE,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
STEP04-0145,M10,M10-CORE-15,Effective authorization resolution,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,FULL controlled Authorization/RBAC/Permission Preset authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,No preset→default; active preset→current active preset; empty preset→default.,PRESERVE,STEP04 → 09_ERD synchronization target,Normalized M10 classification: SAFE / COMPATIBLE,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
STEP04-0146,M10,M10-CORE-16,Preset lifecycle/recovery,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,FULL controlled Authorization/RBAC/Permission Preset authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Used preset has no normal delete; emergency recovery may remove assignment/dependency and fail closed.,PRESERVE,STEP04 → 09_ERD synchronization target,Normalized M10 classification: SAFE / COMPATIBLE,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
STEP04-0148,M05,M05-CI-001,Event / Calendar / Event Registration canonical scope,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve M05 canonical scope.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0149,M05,M05-CI-002,Event quota = maximum Registered participants; not commercial entitlement or Session capacity,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize precise Event quota semantics.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0150,M05,M05-CI-003,Waitinglist has no queue number/rank; participants are equal,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add waitinglist semantics.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0151,M05,M05-CI-004,First successful registration captures an available slot,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add slot-capture rule; physical transaction remains downstream.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0152,M05,M05-CI-005,Registration window closes at start_at + 1 hour,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add explicit registration-window rule.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0153,M05,M05-CI-006,Pre-start cancellation returns one quota slot,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add quota-return rule without changing M14 commercial quota authority.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0154,M05,M05-CI-007,Attendance optional; no-show does not auto-cancel registration,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add attendance/no-show semantics.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0155,M05,M05-CI-008,Event cancellation is distinct from participant registration cancellation,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Clarify M05 lifecycle/action boundary; retain M10 governance.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0156,M05,M05-CI-009,Event-start notification targets registered and waitinglist participants; M08 remains delivery/projection layer,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Propagate trigger semantics while preserving M08 authority.,ADD-NEW,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0157,M05,M05-CI-010,Developer Partner event publication follows M05 Event lifecycle/permission semantics,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,FULL QIR-corrected Event/Calendar/Registration authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve locked publication boundary.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived from PRE-00-G dedicated M05 delta/impact reconciliation.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0158,M11,M11-CI-001,M02 Agent → M11 public profile SEO,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,FULL controlled SEO/public discovery/measurement authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve M02 source authority; M11 discovery/measurement.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
