source_relative_path,extension,bytes,sha256,text_lines
step12 sync core__EXTRACTED/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-F_CONTROLLED_API_RESIDUAL_REGISTER.csv,csv,2272,47c8a5fcb189462c042ad12eb74e2f83c8f6f46d913893d1d415f0f4c3fc2afe,15
step12 sync core__EXTRACTED/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-F_CAPABILITY_API_MATRIX.csv,csv,19666,cfcef56e36173003125dc5c699cfd7d3ed0ca81638f759bde62d812fa5741225,58
step12 sync core__EXTRACTED/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-F_API_AUTHORIZATION_TRACEABILITY_MATRIX.csv,csv,57358,7d23bb736c4207e3cc68993ae3c471def27f357c5c3064f214c0fca0cfa0458b,240
step12 sync core__EXTRACTED/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-F_PORTABLE_CHECKPOINT.json,json,886,c02b5c7bb01eee0512c5c6c1b80104de2dfcb694a8c57e4b57483aef8821c9bc,30
step12 sync core__EXTRACTED/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-F_ORPHAN_CAPABILITY_REGISTER.csv,csv,21219,f88121445387f8ac53c27e1fe839fe36ceef0ffc422556729c6db1c843631d38,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/README.md,md,476,ccde1f3337577e6770d1af17062a5da28d009e6fa132af35997085c83d46d30d,5
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_RLS_REQUIREMENT_MATRIX.csv,csv,24522,8bca9404846af3be73be0d8bc4cba604153c0a1cd2d449efe3c98f78fb40524f,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CONTROLLED_PHYSICAL_DELTA_REGISTER.csv,csv,1363,10cff71d7be5d9e1856ba72d253cfbebc6dec67003b4c9ffd2a19f89fc953258,10
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_OWNERSHIP_ENFORCEMENT_REGISTER.csv,csv,15479,4ea5f5cec7f5d09ebda48f88ffd8f561d0f5c5af1c9a69304f0789401a48a14c,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CORE_V1_3_PHYSICAL_AUTHORIZATION_INHERITANCE_REGISTER.csv,csv,2848,79f5a734357882332221b11a446a415c79fe4be11228d3ca39d52d6e1f77be31,17
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_ROLE_PERMISSION_RLS_DEPENDENCY_REGISTER.csv,csv,15735,1fc6cf082aca27b7532c3ce3ecaa4ae29a1f7c841433d4f084f32e7f277a2377,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_RLS_COVERAGE_MATRIX.csv,csv,8001,ae6b3b93f114d78f78a0ce2e39eb3245010a19d93c9c340239f1a76e91b99f97,59
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_M10_PERMISSION_PRESET_PHYSICAL_MAPPING.csv,csv,1667,f32b49620eadfc8b9ed312f4f27f640fa6df84c26267a14a9e674ca87a80b40e,5
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_SOURCE_EVIDENCE_PROVENANCE_MANIFEST.csv,csv,1575,a035fadc25f8e498bb6d015a3bed53fec4a3941d4030d8fc4aa7dee5dcf1d9d4,11
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_ORGANIZATION_BOUNDARY_ENFORCEMENT_REGISTER.csv,csv,15561,09bce6e419d744817ada5a8cbd2dd8528d59123a126b2ea5291c6599b32d82b8,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_GATE_MATRIX.csv,csv,1064,1fb1bea2f81138193bd22ab68dcc78914055c8d18efefb04a194fe4227d3f732,13
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_READINESS_FULL_VERSION.docx,docx,38292,f7efdbaece16dbcfebb829073fc336479e63d6639a8a301e2080f89e9169638d,23
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CORE_V1_3_SCOPE_GAP_AUDIT.csv,csv,1179,102414f866085bad5d2f10de49c424b80c955ca6ab8f665ed690ddf07e19b6e5,10
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_LOGICAL_ENTITY_TO_PHYSICAL_TABLE_MAPPING.csv,csv,11146,eafd657636cc0a933471772497e62dc1c12715fa58d8e03fed3be501594330f3,95
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_PORTABLE_CHECKPOINT.json,json,363,2bc4193382745d2f3d64e0b70d3e75320dfa305757b3a5e75644863cfcb8206f,16
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_PHYSICAL_RLS_RUNTIME_RESIDUAL_REGISTER.csv,csv,1109,1f0a0d806c35bc3d8335838d47f7562a4fe59e4906fbff995054104ee152ea86,10
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_API_DATA_RLS_DEPENDENCY_REGISTER.csv,csv,17320,8f6e726434195acfaaa4c4187d4a20b42cf8ec9d8bfaeeb108ac59af10a6e81c,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_MISSING_PHYSICAL_ENFORCEMENT_FINDING_REGISTER.csv,csv,2671,f65e642811684082319d7d9f2d99df4f3ffcb32a171b892317fe9eb6d4c55f13,11
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_SECOND_DEEP_SCAN_REPORT.csv,csv,304,1e4c728474d0e58b04bf4275780d3e3f8e5bcf45650cb196d0aaaf58bd4e6ccb,9
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CONDITION_PHYSICAL_ENFORCEMENT_REGISTER.csv,csv,12920,3a54ddc9a91eb0f15b5a112eaeeb8db233ababd17a60f074493519e2de9fa680,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CAPABILITY_RESOURCE_MAPPING.csv,csv,9212,b7d3d006bd49b8946bba4f29884c7ef3fc931a0808595e630315d6ab69f08011,58
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_STEP12C_HANDOFF_REGISTER.csv,csv,634,5c51e8d6d91be1cd236b4823a188883c82e9fbc6bed783dd36c84d749c3b5810,5
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_SHA256_MANIFEST.csv,csv,3208,5926a80fd901a3e7325bb654dc067fd1ddd7fae5549863df899b622010e17bd7,28
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_CROSS_MODULE_RLS_CONFLICT_REGISTER.csv,csv,1298,7d5af0ed71d55bc7e8f6bfd4723d40ce29c5eb4ca280af05c98df48ac0aa0d56,9
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_M01-M15_PHYSICAL_AUTHORIZATION_IMPACT_MATRIX.csv,csv,798,673ed3bac3c2f033a0c9f0b4fda91d2f8a61abeb7b490cf879340e3649402dde,16
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_READINESS_FULL_VERSION.md,md,3842,f6dd55db47b7802f5a3917bb6488a47f40b2271256af816e3a959695d87a01e4,38
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_TARGETED_RLS_HARDENING_REGISTER.csv,csv,73,97473e69ae868418b7d795aa18e14c0246626735704998ec4f3e6546bb820fbf,1
step12 sync core__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED__EXTRACTED/STEP12-D_PHYSICAL_AUTHORIZATION_MAPPING_MATRIX.csv,csv,29590,a3b4bfbfa7f6f69f44a8472e89d4c8b1dc87f35fff902a494af81fa4bbccf51e,58
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_PORTABLE_CHECKPOINT.json,json,702,8b82e6bf3c02e09c41a1af4fd286102539731a426e1f0dd56372b7454e17a88e,19
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_RLS_COVERAGE_MATRIX.csv,csv,9791,6577e76de987dac81d14f2bb18423bc8b21c43660b1bc1215521aff786b5fcbb,66
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_ROLE_PERMISSION_CAPABILITY_RLS_MATRIX.csv,csv,23634,af6f77078b3bdbf12eb3e718c6746df10e6f14b90ea461c6eff75d3ec08e48be,58
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_CORE_V1_3_PHYSICAL_INHERITANCE_AUDIT.csv,csv,5615,b28596334b23b888c2ca9068238874e690f968dd1a3cebcbc13a81b677b60d25,16
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_FULL_VERSION.md,md,8052,d173a6c190b7e6049dce84c7b4b22c824ab4079734286a2e1708d9bc211aa8c5,114
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_GATE_MATRIX.csv,csv,1528,7c7296668549b1a3617b5991dde498456b569fd7b4fe4d6869973d4c992a1322,11
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/README.md,md,955,d8839a7899983807736aa86cfea65538e9e942e758a849a817975a7270a6f657,16
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_RLS_POLICY_TRACEABILITY_MATRIX.csv,csv,8622,4e1fc16ccfac9a1d66c6cb8c625fd2d0249f29c02206a9e630c6f84e1e725f85,66
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_EVIDENCE_PROVENANCE_MANIFEST.csv,csv,3313,7e7c7cb2dcd4b2b482138cd5e4a2537ea6d280d86bfc8161d75baaccb2273bee,26
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_SHA256_MANIFEST.csv,csv,2463,79813a24942bbe8cd0a96cdbdadfb1cf112d88b0887faa3464e1fba6afc70c64,23
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_SHA256_MANIFEST_PREBUILD.csv,csv,2463,79813a24942bbe8cd0a96cdbdadfb1cf112d88b0887faa3464e1fba6afc70c64,23
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_FINAL_PACKAGE_DEEP_SCAN_REPORT.csv,csv,207,f416d3364ad97369d52c3c44fa1ca26de868ddd38b8be1de4e5a9a1a825bd973,7
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_API_RLS_CONSISTENCY_MATRIX.csv,csv,23315,34ce786df34204d7599b8d560768e23873e3be4483ac723d5b33f7bde0433384,58
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_CAPABILITY_PHYSICAL_ENFORCEMENT_MATRIX.csv,csv,28452,90dc8c16898eb1537bf99becbc21186138325ea25ffaaf94e4d2709899f7973a,58
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_FINDING_REGISTER.csv,csv,4524,c53f1d9f29a965b46c89bebbb72b4c85b47a4dbcb314a272805fb6dbad0abbe6,16
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_PHYSICAL_BASELINE_RECONCILIATION_MATRIX.csv,csv,462,81b61b1ceaf5aef2f23d6d6af04ba63b4825c9583451b3aa524d57d5e21b64ea,8
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_STEP12F_HANDOFF_REGISTER.csv,csv,1733,cc58458ec454e3ec173f43f7a2c5b2925258cc354dd385d5322815ccb03a2bfe,15
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_EVIDENCE_SOURCE_INVENTORY_v1.4.csv,csv,1533,16eca87b6e16e0322e302a787cd758440545466206ba013a13453daf20ed9554,11
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_M10_PERMISSION_PRESET_PHYSICAL_READINESS_REGISTER.csv,csv,1688,0cd6de506b3d54493e3468972a711041f97e9e999fc1052e5583d2184b7a2fb4,5
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_RUNTIME_VERIFICATION_RESIDUAL_REGISTER.csv,csv,521,461e3eeefd3b4d19fc85276f6e10d84070b5c796f6192772f0fa4eaff1ea8086,5
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_FULL_VERSION.docx,docx,39802,5dbe8dcd5f3835961890a6c21104ac912c52d26eedcdee1e58b73d9da6800d07,82
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_SECURITY_CRITICAL_RESOURCE_REGISTER.csv,csv,3828,546ff51083286d463e6e26f3c8b897fbea4d8574d44dca87f18ed78144a2fd1d,17
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_ZERO_POLICY_TABLE_REGISTER.csv,csv,4033,e1ff68f4830cfd84e74d2f012d6bed595e50754810110a880db86110ba27cc4c,17
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_RECURSIVE_SOURCE_DEEP_SCAN_REPORT.csv,csv,1804,8b37e3684a75aebf683ab192c40ad42337f720dfeea57728c19ec8601bf3fa69,13
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_M01-M15_PHYSICAL_RLS_IMPACT_MATRIX.csv,csv,1409,703c7401dccf3a9517ba5004ac5b113d9a6d4b1062be59fb25fc68dd68213e4c,16
step12 sync core__EXTRACTED/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD__EXTRACTED/STEP12-G_CONTROLLED_PHYSICAL_DELTA_REGISTER.csv,csv,2668,bb4ae29ae6012c7b35b339bf4eb10e6218ce33c6eb00a6b0547bc70498ff76d9,13
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/STEP12-00_PORTABLE_CHECKPOINT_v1.1_CORRECTED.json,json,887,18833d0e35911530042a856de199fdfc2fc760b98e2536e4cd8c1c9f08ef7d65,26
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/README.md,md,356,0f1119041947d59fe6ac6464e84453c4bc3f15720cc8eaa898f5e01d48011c1d,8
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/STEP12-00_FINDING_REGISTER_v1.1_CORRECTED.csv,csv,2460,b7866543588d987fb6be3f8e6491c2403eb743fe317cdebef2ddcb76ec5ae92f,26
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/STEP12-00_INPUT_DEEP_SCAN_CURRENTNESS_AUTHORITY_GATE_FULL_VERSION_v1.1_CORRECTED.docx,docx,49360,f8674df2fdc01583ec5b19656ad4131b8c1c4b5e185bd87f464c8cbf580803e0,720
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/STEP12-00_INPUT_DEEP_SCAN_CURRENTNESS_AUTHORITY_GATE_FULL_VERSION_v1.1_CORRECTED.md,md,32918,9cf4ee57f1d3c23e8fcfdbcdc6fc9fad7b841749602b6c0b7792db55375e4c2a,631
step12 sync core__EXTRACTED/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED__EXTRACTED/STEP12-00_SOURCE_MANIFEST_SHA256_v1.1_CORRECTED.csv,csv,898,724b2594c070f79cbf338104b3d15951447dc7e87b12f5bdbdb322a01ef515e9,7
Step11 Sync core__EXTRACTED/STEP11-B1_IDENTITY_AUTH_PROFILE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,docx,47267,e73e84330119675c3586e9923e4aa7f913d0c6ab1858b84fa2baf252421c7911,590
Step11 Sync core__EXTRACTED/STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip,zip,50597,54c84250035d65cd0f9f86bb82ced2d3d63cde519c44deaacd994f67553e40ef,
Step11 Sync core__EXTRACTED/STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip,zip,50409,550532a30dd8abbf0157df6c61d64b79c49e760c374d68a5174ee2b09bdf703f,
Step11 Sync core__EXTRACTED/STEP11-00_INPUT_DEEP_SCAN_CURRENTNESS_AUTHORITY_GATE_RERUN-01_v1.0(1).docx,docx,39563,87360e9a453debd64a0bc5030379296c27d4a0688dff685be22ad05799c6e3b4,74
Step11 Sync core__EXTRACTED/STEP11-A_EXISTING_API_BASELINE_PRESERVATION_ENDPOINT_INVENTORY_v1.3_FULL_REBUILD_CORRECTED.docx,docx,56917,545c3de8c857dc67a4b3048f7c75da3622ee98cb0592b070415b6391c8ed99c4,3094
Step11 Sync core__EXTRACTED/STEP11-B2_LISTING_SEARCH_LEAD_REFRESH_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,docx,49740,7e4c4ba47b2f1e957410285a7e57a47713968111ce84b931ae94244779fa32e3,598
Step11 Sync core__EXTRACTED/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,zip,52833,e57aea642c9274b6fcdeee91dd975422e519e938a070cb9ea8a58c1bf1d4eead,
Step11 Sync core__EXTRACTED/STEP11-E_WEBHOOK_IDEMPOTENCY_CONCURRENCY_FULL_VERSION_PACKAGE_v1.2_FINAL_REBUILT (2).zip,zip,122092,451c31a9c625289d07d8c86a19b1cf28d68c6fd4e3124d2c339489acad23b180,
Step11 Sync core__EXTRACTED/STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip,zip,47315,026a3d2dc73cfd50461b0645e9908addad7ae988bea61f4432211a440669a6e1,
Step11 Sync core__EXTRACTED/STEP11-B4_LEARNING_CATALOG_ACTIVITY_LEARNING_ECONOMY_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,docx,52226,784964b4048b2c860cfe0c874d1824ad3d2f83ed81bf89f66fb310ebbc920303,847
Step11 Sync core__EXTRACTED/STEP11-B5_LEARNING_SESSION_ENROLLMENT_PROVIDER_EVIDENCE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,docx,50087,d6e143294c1a62f70a667d1b50d19ac385aada8cd77c80dc93d0dc1afb3427fc,812
Step11 Sync core__EXTRACTED/STEP11-B7_COMMERCIAL_PAYMENT_ENTITLEMENT_QUOTA_RECONCILIATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.md,md,35280,2b209c09e41b05417c9e7a4fca5bd30892d04f6d5eb9f54ced0edcc3daa2d018,507
Step11 Sync core__EXTRACTED/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip,zip,64866,1900a9ef1750002de8eca9e83d54a55e6d3e9a61666bce71b1d2a66c83356ab3,
Step11 Sync core__EXTRACTED/STEP11-B6_ORGANIZATION_MEMBERSHIP_INVITATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.md,md,34839,61e39750c675e0e3f785b44d5c25c504be4b8b44ebf516ee05ba3b4a13ca64b0,764
Step11 Sync core__EXTRACTED/STEP11-B3_DEVELOPER_PROJECT_MEDIA_CLAIM_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,docx,51490,84fa3111a5bd3dc4aac3da76ddd59f3380c4a6cacb9c6ac6528623c3c511ebbd,826
Step11 Sync core__EXTRACTED/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip,zip,56840,a85ff3fb8e95a6c8440ee9e01f9247b3471b776c36ecc94d1764a6bb60f99e30,
Step11 Sync core__EXTRACTED/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip,zip,46452,c085ec340e45c231c87f1159ffca780e165cf755cdbf8cb5c88c9ab6a4855fed,
Step11 Sync core__EXTRACTED/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,zip,50827,d5a7097346abf932c01da70a1c79c2a312611525575d75b9be5f090175949566,
Step11 Sync core__EXTRACTED/STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip,zip,19376,823e5981c1cc06fff6fcf7de2c581f008ec7a9eccde1f23538ddbeabf21d62a1,
Step11 Sync core__EXTRACTED/STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN__EXTRACTED/STEP11-F_v1.1_CORE_PROPAGATION_MATRIX.csv,csv,4024,f586e16b5db64d8cd9345aadc3f3761a990ce43cbc3e6e506617c58bef43ca0a,16
Step11 Sync core__EXTRACTED/STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN__EXTRACTED/STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.docx,docx,42047,f513f76314a64418d5a4b15a460ce62ea02b287ba2a1b6cdf8b21154b1a8cbf6,240
