district_code,code,name,postal_code
180306,1803062024,Bumi Mandiri,34558
180307,1803072004,Trimodadi,34581
180307,1803072005,Cabang Empat,34581
180307,1803072006,Sinar Ogan,34581
180307,1803072007,Kalibalangan,34581
180307,1803072009,Gilih Sukanegeri,34581
180307,1803072010,Candimas,34581
180307,1803072011,Kembang Tanjung,34581
180307,1803072012,Abung Jayo,34581
180307,1803072013,Kembang Gading,34581
180307,1803072014,Ratu Abung,34581
180307,1803072015,Bandar Kagungan Raya,34581
180307,1803072016,Bumi Raya,34581
180307,1803072017,Kemalo Abung,34581
180307,1803072018,Cabang Abung Raya,34581
180307,1803072019,Kalibening Raya,34581
180307,1803072020,Way Lunik,34581
180308,1803082005,Ogan Jaya,34555
180308,1803082009,Ciamis,34555
180308,1803082010,Padang Ratu,34555
180308,1803082011,Negeri Sakti,34555
180308,1803082012,Negeri Ratu,34555
180308,1803082019,Negara Ratu,34555
180308,1803082020,Batu Raja,34555
180308,1803082021,Gedung Batin,34555
180308,1803082022,Negara Batin,34555
180308,1803082023,Kota Negara,34555
180308,1803082024,Bangun Jaya,34555
180308,1803082028,Baru Raharja,34555
180308,1803082029,Hanakau Jaya,34555
180308,1803082032,Negara Batin II,34555
180308,1803082033,Kota Negara Ilir,34555
180309,1803092001,Madukoro,34511
180309,1803092002,Kali Cinta,34511
180309,1803092003,Wono Marto,34511
180309,1803092004,Talang Jali,34511
180309,1803092005,Margo Rejo,34511
180309,1803092006,Banjar Wangi,34511
180309,1803092007,Sawo Jajar,34511
180309,1803092008,Madokoro Baru,34511
180310,1803101001,Kelapa Tujuh,34513
180310,1803101002,Tanjung Aman,34511
180310,1803101003,Kota Alam,34519
180310,1803101011,Tanjung Harapan,34511
180310,1803101012,Tanjung Senang,34511
180310,1803102004,Mulang Maya,34511
180310,1803102005,Bandar Putih,34511
180310,1803102006,Karang Agung,34511
180310,1803102007,Curup Guruh,
180310,1803102008,Jerangkang,34511
180310,1803102009,Way Melan,34511
180310,1803102010,Taman Jaya,34511
180310,1803102013,Alam Jaya,34511
180310,1803102014,Sinar Mas Alam,34511
180311,1803112001,Gunung Besar,34582
180311,1803112002,Kinciran,34582
180311,1803112003,Negla Sari,34582
180311,1803112004,Kedaton,34582
180311,1803112005,Sri Bandung,34582
180311,1803112006,Subik,34582
180311,1803112007,Gunung Sadar,34582
180311,1803112008,Gunung Gijul,34582
180311,1803112016,Pekurun Barat,34582
180311,1803112017,Pekurun Selatan,34582
180311,1803112018,Pekurun Utara,34582
180312,1803122001,Ulak Rengas,34556
180312,1803122002,Muara Dua,34556
180312,1803122003,Pulau Panggung,34556
180312,1803122004,Sekipi,34556
180312,1803122005,Sido Kayo,34556
180312,1803122006,Suka Marga,34556
180312,1803122007,Suka Maju,34556
180312,1803122008,Kebun Dalam,34556
180313,1803132001,Suka Maju,34581
180313,1803132002,Semuli Raya,34581
180313,1803132003,Semuli Jaya,34581
180313,1803132004,Papan Asri,34581
180313,1803132005,Gunung Keramat,34581
180313,1803132006,Sido Rahayu,34581
180313,1803132007,Gunung Sari,34581
180314,1803142001,Tatakarya,34581
180314,1803142002,Bandar Abung,34581
180314,1803142003,Bangun Sari,34581
180314,1803142004,Purba Sakti,34581
180314,1803142005,Bumi Raharja,34581
180314,1803142006,Bumi Restu,34581
180314,1803142007,Bandar Sakti,34581
180314,1803142008,Karya Sakti,34581
180314,1803142009,Sukoharjo,34581
180315,1803152001,Negeri Ujung Karang,34559
180315,1803152002,Bandar Agung,34559
180315,1803152003,Karang Sari,34559
180315,1803152004,Karang Rejo II,34559
180315,1803152005,Karang Sakti,34559
180315,1803152006,Karang Mulyo,34559
180315,1803152007,Banjar Negeri,34559
180315,1803152008,Banjar Ratu,34559
180315,1803152009,Negeri Ratu,34559
180315,1803152010,Pakuon Agung,34559
180315,1803152011,Sumber Agung,34559
180316,1803162001,Negara Tulang Bawang,34555
180316,1803162002,Kota Napal,34555
180316,1803162003,Tanah Abang,34555
180316,1803162004,Sukadana Udik,34555
180316,1803162005,Sukadana Ilir,34555
180316,1803162006,Haduyang Ratu,34555
180316,1803162007,Iso Rejo,34555
180316,1803162008,Mulyo Rejo II,34555
180316,1803162009,Tulang Bawang Baru,34555
180316,1803162010,Mulyo Rejo I,34555
180316,1803162011,Suka Maju,34555
180317,1803172001,Negera Kemakmuran,34555
180317,1803172002,Bonglai Tengah,34555
180317,1803172003,Tanjung Harapan,34555
180317,1803172004,Lubuk Rukam,34555
180317,1803172005,Ibul Jaya,34555
180317,1803172006,Beringin Jaya,34555
180317,1803172007,Gedung Makrifat,34555
180317,1803172008,Gedung Raja,34555
180317,1803172009,Gedung Negara,34555
180317,1803172010,Tulung Buyut,34555
180318,1803182001,Batu Nangkop,34555
180318,1803182002,Negara Bumi,34555
180318,1803182003,Melungun Ratu,34555
180318,1803182004,Negeri Campang Jaya,34555
180318,1803182005,Pampang Tangguk Jaya,34555
180318,1803182006,Negeri Galih Rejo,34555
180318,1803182007,Ratu Jaya,34555
180318,1803182008,Mekar Sari,34555
180319,1803192001,Nyapah Banyu,34582
180319,1803192002,Sinar Gunung,34582
180319,1803192003,Campang Gijul,34582
180319,1803192004,Sumber Tani,34582
180319,1803192005,Pekurun,34582
180319,1803192006,Ogan Campang,34582
180319,1803192007,Pekurun Tengah,34582
180319,1803192008,Pekurun Udik,34582
180319,1803192009,Ogan Jaya,34582
180320,1803202001,Cempaka,34554
180320,1803202002,Sri Agung,34554
180320,1803202003,Lepang Tengah,34554
180320,1803202004,Cahaya Makmur,34554
180320,1803202005,Suka Jaya,34554
180320,1803202006,Sri Jaya,34554
180320,1803202007,Negara Agung,34554
180320,1803202008,Cempaka Barat,34554
180320,1803202009,Cempaka Timur,34554
180321,1803212001,Sinar Harapan,34554
180321,1803212002,Kubu Hitu,34554
180321,1803212003,Negeri Sakti,34554
180321,1803212004,Tanjung Jaya,34554
180321,1803212005,Gunung Raja,34554
180321,1803212006,Cahaya Mas,34558
180321,1803212007,Comok Sinar Jaya,34558
180321,1803212008,Way Isem,34558
180321,1803212009,Gunung Maknibai,34558
180321,1803212010,Negeri Batin Jaya,34558
180322,1803222001,Aji Kagungan,34558
180322,1803222002,Talang Jembatan,34558
180322,1803222003,Sabuk Empat,34558
180322,1803222004,Beringin,34558
180322,1803222005,Sabuk Indah,34558
180322,1803222006,Bindu,34558
180322,1803222007,Way Perancang,34558
180323,1803232001,Pagar,34581
180323,1803232002,Blambangan,34581
180323,1803232003,Jagang,34581
180323,1803232004,Tanjung Iman,34581
180323,1803232005,Tulung Singkip,34581
180323,1803232006,Pagar Gading,34581
180323,1803232007,Buring Kencana,34581
180404,1804041001,Pasar Liwa,34814
180404,1804041003,Way Mengaku,34812
180404,1804042002,Kubu Perahu,34813
180404,1804042004,Padang Cahya,34811
180404,1804042005,Sebarus,34815
180404,1804042006,Way Empulau Ulu,34811
180404,1804042007,Gunung Sugih,34816
180404,1804042008,Wates,
180404,1804042009,Padang Dalom,34818
180404,1804042010,Sukarame,34811
180404,1804042011,Bahway,34811
180404,1804042012,Sedampah Indah,34811
180405,1804051016,Tugu Sari,34871
180405,1804052001,Simpangsari,34871
180405,1804052010,Sukajaya,34871
180405,1804052011,Sindang Pagar,34871
180405,1804052012,Sukapura,34871
180405,1804052013,Way Petai,34871
180406,1804062001,Kenali,34872
180406,1804062002,Kejadian,34872
180406,1804062003,Bumi Agung,34872
180406,1804062004,Turgak,34872
180406,1804062005,Bedudu,34872
180406,1804062006,Sukarame,34872
180406,1804062007,Hujung,34872
180406,1804062013,Serungkuk,34872
180406,1804062019,Suka Makmur,34872
180406,1804062020,Fajar Agung,34872
180407,1804071001,Pajar Bulan,34884
180407,1804072002,Puralaksana,34884
180407,1804072003,Karang Agung,34884
180407,1804072004,Mutar Alam,34884
180407,1804072005,Tanjungraya,34884
180407,1804072006,Sukananti,34884
180407,1804072007,Sukaraja,34884
180407,1804072008,Padang Tambak,34884
180407,1804072009,Tambak Jaya,34884
180408,1804081005,Sekincau,34885
180408,1804082001,Pampangan,34885
180408,1804082006,Waspada,34885
180408,1804082007,Tigajaya,34885
180408,1804082008,Giham Sukamaju,34885
180409,1804092003,Suka Marga,34882
180409,1804092004,Sumber Agung,34882
180409,1804092005,Tugu Ratu,34882
180409,1804092006,Banding Agung,34882
180409,1804092010,Rowo Rejo,34882
180409,1804092017,Sido Rejo,34882
180409,1804092018,Ringin Sari,34882
180410,1804102001,Kembahang,34881
180410,1804102002,Negeri Ratu,34881
180410,1804102003,Kegeringan,34881
180410,1804102004,Gunung Sugih,34881
180410,1804102005,Pekon Balak,34881
180410,1804102006,Sukabumi,34881
180410,1804102007,Canggu,34881
180410,1804102008,Kotabesi,34881
180410,1804102009,Sukaraja,34881
180410,1804102010,Kerang,34881
180410,1804102011,Teba Liokh,34881
180411,1804112001,Tanjung Raya,34879
180411,1804112002,Hanakau,34879
180411,1804112003,Buay Nyerupa,34879
180411,1804112004,Tapak Siring,34879
180411,1804112005,Jaga Raga,34879
180411,1804112009,Pagar Dewa,34879
180411,1804112012,Suka Mulya,34879
180411,1804112018,Bandar Baru,34879
180411,1804112019,Bumi Jaya,34879
180411,1804112020,Teba Pering Jaya,34879
180415,1804152001,Gedung Surian,34871
180415,1804152002,Puramekar,34871
180415,1804152003,Ciptawaras,34871
180415,1804152004,Trimulyo,34871
180415,1804152005,Mekarjaya,34871
180418,1804182001,Pura Jaya,34871
180418,1804182002,Pura Wiwitan,34871
180418,1804182003,Tribudi Syukur,34871
180418,1804182004,Muara Jaya I,34871
180418,1804182005,Muara Jaya II,34871
180418,1804182006,Tri Budi Makmur,34871
180418,1804182007,Tugu Mulya,34871
180418,1804182008,Cipta Mulya,34871
180418,1804182009,Muara Baru,34871
180418,1804182010,Sinar Luas,34871
180419,1804192001,Sidodadi,34876
180419,1804192002,Semarang Jaya,34876
180419,1804192003,Sumber Alam,34876
180419,1804192004,Gunungterang,34876
180419,1804192005,Suka Jadi,34876
180419,1804192006,Sri Menanti,34876
180419,1804192007,Sinar Jaya,34876
180419,1804192008,Rigis Jaya,34876
180419,1804192009,Suka Damai,34876
180419,1804192010,Manggarai,34876
180420,1804202001,Pahayu Jaya,34885
180420,1804202002,Basungan,34885
180420,1804202003,Mekar Sari,34885
180420,1804202004,Sidomulyo,34885
180420,1804202005,Sidodadi,34885
180420,1804202006,Marga Jaya,34885
180420,1804202007,Suka Jaya,34885
180420,1804202008,Batu Api,34885
180420,1804202009,Pagar Dewa,34885
180420,1804202010,Suka Mulya,34885
180421,1804212001,Argomulyo,34872
180421,1804212002,Batu Kebayan,34872
180421,1804212003,Atar Bawang,34872
180421,1804212004,Campang Tiga,34872
180421,1804212005,Luas,34872
180421,1804212006,Bakhu,34872
180421,1804212007,Way Ngison,34872
180421,1804212008,Kubu Liku Jaya,34872
180421,1804212009,Sumber Rejo,34872
180421,1804212010,Atar Kuwau,34872
180422,1804222001,Lombok,34879
180422,1804222002,Heni Arong,34879
180422,1804222003,Suka Banjar,34879
180422,1804222004,Lombok Timur,34879
180422,1804222005,Suka Banjar II Ujung Rembun,34879
180422,1804222006,Suka Maju,34879
180422,1804222007,Ujung,34879
180422,1804222008,Keagungan,34879
180422,1804222009,Tawan Suka Mulya,34879
180422,1804222010,Pancur Mas,34879
180422,1804222011,Lombok Selatan,34879
180423,1804232001,Suoh,34882
180423,1804232002,Srimulyo,34882
180423,1804232003,Bandar Agung,34882
180423,1804232004,Ringin Jaya,34882
180423,1804232005,Bumi Hantatai,34882
180423,1804232006,Gunung Ratu,34882
180423,1804232007,Tanjung Sari,34882
180423,1804232008,Negeri Jaya,34882
180423,1804232009,Tembelang,34882
180423,1804232010,Tri Mekar Jaya,34882
180502,1805021008,Menggala Selatan,34611
180502,1805021009,Ujung Gunung,34611
180502,1805021010,Menggala Tengah,34611
180502,1805021011,Menggala Kota,34611
180502,1805022001,Bujung Tenuk,34613
180502,1805022002,Ujung Gunung Ilir,34614
180502,1805022007,Astra Ksetra,
180502,1805022013,Kagungan Rahayu,34613
180502,1805022014,Tiuh Tohou,
180506,1805062001,Aji Jaya KNPI,34681
180506,1805062002,Kecubung Jaya,34681
180506,1805062008,Kecubung Mulya,34681
180506,1805062015,Gedung Aji,34681
180506,1805062016,Penawar,34681
180506,1805062022,Penawar Baru,34681
180506,1805062023,Aji Murni Jaya,34681
180506,1805062024,Aji Mesir,34681
180506,1805062025,Aji Permai Talang Buah,34681
180506,1805062026,Bandar Aji Jaya,34681
180508,1805082001,Banjar Agung,34682
180508,1805082007,Tri Darma Wirajaya,34682
180508,1805082009,Moris Jaya,34682
180508,1805082010,Tunggal Warga,34682
180508,1805082011,Dwi Warga Tunggal Jaya,34682
180508,1805082019,Tri Mulya Jaya,34682
180508,1805082020,Tri Mukti Jaya,34682
180508,1805082021,Tri Tunggal Jaya,34682
180508,1805082022,Warga Makmur Jaya,34682
180508,1805082023,Warga Indah Jaya,34682
180508,1805082024,Banjar Dewa,34682
180511,1805112001,Gunung Tapa,34596
180511,1805112002,Gedung Meneng,34596
180511,1805112006,Bakung Udik,34596
180511,1805112007,Bakung Ilir,34596
180511,1805112008,Gedung Bandar Rahayu,34596
180511,1805112014,Gunung Tapa Ilir,34596
180511,1805112015,Gunung Tapa Tengah,34596
180511,1805112016,Gunung Tapa Udik,34596
180511,1805112017,Gedung Bandar Rejo,34596
180511,1805112018,Bakung Rahayu,34596
180511,1805112019,Gedung Meneng Baru,34596
180512,1805122003,Yudha Karya Jitu,
180512,1805122004,Gedung Karya Jitu,
180512,1805122005,Hargo Rejo,
180512,1805122006,Wono Agung,
180512,1805122008,Karya Jitu Mukti,
180512,1805122009,Bumi Ratu,
180512,1805122010,Medasari,
180512,1805122013,Hargo Mulyo,
180512,1805122014,Karya Cipta Abadi,
180513,1805132001,Tri Rejo Mulyo,34595
180513,1805132002,Tri Jaya,34595
180513,1805132005,Sidoharjo,34595
180513,1805132006,Sido Mulyo,34595
180513,1805132010,Boga Tama,34595
180513,1805132011,Wira Tama,34595
180513,1805132013,Tri Tunggal Jaya,34595
180513,1805132019,Pulo Gadung,34595
180513,1805132020,Sidodadi,34595
180513,1805132021,Dwimulyo,34595
180513,1805132022,Rejo Sari,34595
180513,1805132023,Wira Agung Sari,34595
180513,1805132024,Sidomakmur,34595
180513,1805132025,Trikarya,34595
180518,1805182001,Bumi Dipasena Utama,
180518,1805182002,Bumi Dipasena Agung,
180518,1805182003,Bumi Dipasena Jaya,
180518,1805182004,Bumi Dipasena Abadi,
180518,1805182005,Bumi Dipasena Makmur,
180518,1805182006,Bumi Sentosa,
180518,1805182007,Bumi Dipasena Mulya,
180518,1805182008,Bumi Dipasena Sejahtera,
180520,1805202001,Bujuk Agung,34682
180520,1805202002,Ringin Sari,34682
180520,1805202003,Suka Maju,34682
180520,1805202004,Catur Karya Buana Jaya,34682
180520,1805202005,Purwa Jaya,34682
180520,1805202006,Penawar Jaya,34682
180520,1805202007,Agung Dalam,34682
180520,1805202008,Sumber Makmur,34682
180520,1805202009,Tri Tunggal Jaya,34682
180520,1805202010,Agung Jaya,34682
180520,1805202011,Penawar Rejo,34682
180520,1805202012,Mekar Jaya,34682
180522,1805222001,Sumber Agung,34595
180522,1805222002,Batang Hari,34595
180522,1805222003,Panggung Mulyo,34595
180522,1805222004,Duto Yoso Mulyo,34595
180522,1805222005,Andalas Cermin,34595
180522,1805222006,Rawa Ragil,34595
180522,1805222007,Gedung Jaya,34595
180522,1805222008,Bumi Sari,34595
180522,1805222009,Mulyo Dadi,34595
180523,1805232001,Gedung Harapan,34595
180523,1805232002,Gedung Asri,34595
180523,1805232003,Gedung Rejo Sakti,34595
180523,1805232004,Pasar Batang,34595
180523,1805232005,Suka Makmur,34595
180523,1805232006,Karya Makmur,34595
180523,1805232007,Wono Rejo,34595
180523,1805232008,Panca Tunggal Jaya,34595
180523,1805232009,Sumber Sari,34595
180525,1805252001,Teladas,34596
180525,1805252002,Kekatung,34596
180525,1805252003,Kuala Teladas,34596
180525,1805252004,Mahabang,34596
180525,1805252005,Sungai Nibung,34596
180525,1805252006,Pasiran Jaya,34596
180525,1805252007,Bratasena Adiwarna,34596
180525,1805252008,Bratasena Mandiri,34596
180525,1805252009,Way Dente,34596
180525,1805252010,Dente Makmur,34596
180525,1805252011,Pendowo Asri,34596
180525,1805252012,Sungai Burung,34596
180526,1805262001,Bangun Rejo,34681
180526,1805262002,Paduan Rajawali,34681
180526,1805262003,Karya Bhakti,34681
180526,1805262004,Sukarame,34681
180526,1805262005,Bina Bumi,34681
180526,1805262006,Mulyo Aji,34681
180526,1805262007,Kecubung Raya,34681
180526,1805262008,Marga Jaya,34681
180527,1805272001,Sidomukti,34595
180527,1805272002,Mesir Dwi Jaya,34595
180527,1805272003,Makartitama,34595
180527,1805272004,Suka Bhakti,34595
180527,1805272005,Batu Ampar,34595
180527,1805272006,Setia Tama,34595
180527,1805272007,Sumber Jaya,34595
180527,1805272008,Mekar Asri,34595
180527,1805272009,Sidomekar,34595
180529,1805292001,Panca Mulia,34682
180529,1805292002,Panca Karsa Purna Jaya,34682
180529,1805292003,Kahuripan Jaya,34682
180529,1805292004,Bawang Sakti Jaya,34682
180529,1805292005,Mekar Jaya,34682
180529,1805292006,Balai Murni Jaya,34682
180529,1805292007,Mekar Indah Jaya,34682
180529,1805292008,Jaya Makmur,34682
180529,1805292009,Bawang Tirto Mulyo,34682
180529,1805292010,Karya Murni Jaya,34682
180530,1805302001,Lebuh Dalem,34615
180530,1805302002,Menggala,34616
180530,1805302003,Lingai,34619
180530,1805302004,Kibang Pacing,34617
180530,1805302005,Sungai Luar,34616
180530,1805302006,Kahuripan Dalam,
180530,1805302007,Cempaka Dalem,34619
180530,1805302008,Bedaro Indah,
180530,1805302009,Tri Makmur Jaya,34618
180530,1805302010,Cempaka Jaya,34617
180601,1806011001,Baros,
180601,1806011002,Pasar Madang,
180601,1806011003,Kuripan,
180601,1806012016,Negeri Ratu,
180601,1806012019,Penanggungan,
180601,1806012020,Terdana,
180601,1806012021,Kelungu,
180601,1806012022,Pardasuka,
180601,1806012023,Teratas,
180601,1806012024,Kusa,
180601,1806012025,Terbaya,
180601,1806012026,Kedamaian,
180601,1806012027,Kota Agung,
180601,1806012039,Kota Batu,
180601,1806012040,Campang Tiga,
180601,1806012041,Benteng Jaya,
180602,1806022012,Kalibening,35377
180602,1806022015,Kejayaan,35377
180602,1806022016,Suka Bumi,35377
180602,1806022017,Suka Negeri Jaya,35377
180602,1806022018,Banjar Sari,35377
180602,1806022019,Singosari,35377
180602,1806022020,Sinar Banten,35377
180602,1806022021,Sukarame,35377
180602,1806022022,Banding Agung,35377
180602,1806022023,Talang Padang,35377
180602,1806022024,Suka Negeri,35377
180602,1806022025,Suka Bandung,35377
180602,1806022026,Suka Merindu,35377
180602,1806022027,Sinar Semendo,35377
180602,1806022028,Negeri Agung,35377
180602,1806022029,Sinar Petir,35377
180602,1806022030,Way Halom,35377
180602,1806022031,Talang Sepuh,35377
180602,1806022032,Sinar Harapan,35377
180602,1806022033,Sinar Betung,35377
180603,1806032001,Karang Anyar,35686
180603,1806032002,Kalirejo,35686
180603,1806032003,Dadirejo,35686
180603,1806032004,Banyu Urip,35686
180603,1806032005,Wonosobo,35686
180603,1806032006,Soponyono,35686
180603,1806032007,Bandar Kejadian,35686
180603,1806032008,Way Panas,35686
180603,1806032009,Sinar Saudara,35686
180603,1806032010,Sridadi,35686
180603,1806032011,Lakaran,35686
180603,1806032012,Padang Ratu,35686
180603,1806032013,Pardasuka,35686
180603,1806032014,Tanjung Kurung,35686
180603,1806032015,Padang Manis,35686
180603,1806032016,Kejadian,35686
180603,1806032017,Dadisari,35686
180603,1806032018,Kalisari,35686
180603,1806032019,Banjar Negoro,35686
180603,1806032020,Pekon Balak,35686
180603,1806032021,Kunyayan,35686
180603,1806032022,Banjar Sari,35686
180603,1806032023,Negeri Ngarip,35686
180603,1806032034,Dadimulyo,35686
180603,1806032035,Sampang Turus,35686
180603,1806032036,Sri Melati,35686
