root_source,depth,path,kind,size,sha256,error
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/01-Rules/WIRE-00_INTEGRATED_CORE_WIREFRAME_FOUNDATION_RULES_v1.1.md,member,20839,315d22e13a0b7223f877de8f0fe7b646d095403e6a210018a92e75249767c4eb,
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/06-Traceability/WIRE-00_SCOPE_TRACEABILITY.md,member,1211,991bb8ab1f8f7b2053e3b67a252982948fdae52cc9c5be272e393101bac496a8,
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/02-Screen-Coverage/WIRE-00_SCREEN_COVERAGE_LEDGER.xlsx,member,11935,19e53563c21ba617df655dab01c3b4ee529413d36e16fa747d82fb6acf41fa9a,
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/07-Assets/RumahAgen-logo-source.png,member,190838,32407de29c3c274b0f2bd2196ee3de47bd127eba426a6e5334eccdef798ab474,
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/08-Audit/WF-00_DEEP_SCAN_CORRECTION_AUDIT_v1.1.md,member,3692,81a008794a8cbe194f070b3bebfd3e510ca0d043fb7a1e70b115567a13f57c60,
WF Wire(4).zip,2,WF Wire(4).zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1.zip/WF-00_RumahAgen_Integrated_Core_Wireframe_Foundation_v1.1/05-Shared-Components/FOLDER_BLUEPRINT.md,member,792,88b39d0da4c2bc848586b8bb169e2d6c6e9a2ae9e5d44f71a9ef97c3f9837f09,
WF Wire(4).zip,1,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip,member,1687247,f207f752b4a9bbcc2656c70996180e13f12d3cff665f7e1e4b49e59fdd40afc9,
WF Wire(4).zip,1,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip,zip_container,1687247,f207f752b4a9bbcc2656c70996180e13f12d3cff665f7e1e4b49e59fdd40afc9,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/04-State-Matrix/01_STATE_MATRIX_v1.1.md,member,966,8b3a193614e13e6df798bc8df00f89cef177ed8f82f57fa9c026769c0bb7cf71,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/04-State-Matrix/02_STATE_MATRIX_v1.2.md,member,612,5f18427f4f55dda27e15f43bd56b127957909e08205c2069e7ac1c57e0e3f34c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-014_Expired_Listing__ready.png,member,58129,9c5cefe1eaca583a8bc323e20745799b2d4f3d5262dbe05e7617390e831395af,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__validation.png,member,131349,11ca02693af492d64259754d0f86f76f532e592233501eed60865286e4c53d9c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__ready.png,member,131349,11ca02693af492d64259754d0f86f76f532e592233501eed60865286e4c53d9c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-011_Published_Listing_Management__ready.png,member,61341,4ab1a04ffb086a0fa5dcb6f8fae2bfcef1a7afa4fd3fe8f394f2c1240076e7d1,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-011_Published_Listing_Management__protected.png,member,33091,9b1442e7085e5198d88dc5aa2b090d6db6ef335f6880500965e9266ca33bb6d7,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-011_Published_Listing_Management__loading.png,member,32615,0144ab9e9861e4141ffb7d85985d75b66f37c4cadfd0409bc0a6ab724275ed3a,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-014_Expired_Listing__protected.png,member,31805,7cf8bda44117ed3fe0c471d16de836106a9526fb40731830c6218d2ffe2b11fe,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__offline.png,member,66837,4afca3bc0ce6dab6319d3071a85058f465d5a791730dfa33cec206ecb4d0cea9,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__success.png,member,66678,db13a08316b41bec78a67920c2d3dfa64169aac1299dd5b114e87015dc130bc3,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__confirm.png,member,51486,cad10728ff2ffcf4604e6fb8c8d3239ed9d3a3884028f785186bd3c76a7e24cf,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__protected.png,member,30046,52c222f3062b182e584bedba069a8f19e9e89da3173f8c18907f2f1a2c78e426,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-014_Expired_Listing__loading.png,member,31120,67f1155a1bc5172aec0a542e6dfe2d3bb35a02c9184e2cf7d1bd05c18759dc0d,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-011_Published_Listing_Management__error.png,member,34076,1205e8114b22492d0b60433e9e5767c8b09ef3ca12acd1b28988c1a5fb76bca9,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-014_Expired_Listing__error.png,member,32862,66cebee60a7b1fa0a71515a119071feaf4bfae236e41db7b99e2fc71cd7338f2,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-012_Edit_Listing__loading.png,member,29968,b664529db4010cd7d673d64781850058d1f4e1e989aa450f8857af9bab2a12b2,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-011_Published_Listing_Management__empty.png,member,35235,b3a6574fb2d6efae961d28082e9c5531d7eb6f7ebda7e735474c7ebc289c310e,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__ready.png,member,43795,53100f3f83b0693ac97571317e6816b3c741dccf347569c7c1d82bfd1e09e46c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__loading.png,member,31530,a437e5c61b9a74a49c8243b56506ea5e0f904d405d74a59efa0072c0a720f3dd,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__protected.png,member,31762,8e44045122b4d43a46b550a55cbd80bb916e4b2fe37a1828bd0e323d450e4875,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__error.png,member,32516,3dbf36d71656a34729889f8057ccd1af8702fc161e2dfbac08c8089a6697d8a5,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Desktop/Client/AGT-015_Listing_Archive_Delete__success.png,member,33336,02802c0b0a42035a52080ec4a9767c82edb0793b02d1825e5c3bb8dbb99a456a,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/03-Traceability/02_AGT-012_FIELD_COVERAGE_v1.2.md,member,2577,f9ec42a5d39e8212f803834426c28f316d2f9ae8157e971f8040775d15b74e1c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/03-Traceability/01_TRACEABILITY_v1.1.md,member,983,155987d6e2a68e27060027b1db925c428450dbc4c9897a63097582931fed32fb,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/05-Gate/GATE_DECISION_v1.2.md,member,1420,8daf33bb06cfd6c7fda208f74bbb9ff4c583892db4c94c4fb50823e2276da951,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/05-Gate/GATE_DECISION_v1.1.md,member,1420,258189dc047d6eb4adf1d94dff081077219cf9d71992c6838ad2dd0a94db7e21,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-014_Expired_Listing__ready.png,member,39576,0a0ad222a7ed2ae55141628dcb518a6654b6c254fbd0589e93530ad0193c4226,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__validation.png,member,102017,bfb64c44d89b8764067531cd197b9ae5fc18d9cb86ee43685a079191f5d05646,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__ready.png,member,102017,bfb64c44d89b8764067531cd197b9ae5fc18d9cb86ee43685a079191f5d05646,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-011_Published_Listing_Management__ready.png,member,43083,988acbeaf60d9aca5d31388ceeaa7fe0010935ff05782927b28c5891e498cbc4,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-011_Published_Listing_Management__protected.png,member,16495,37effcfdf037e13e3d10e0024ba2fa11c98dabe4060df3be3dc9374dc1618838,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-011_Published_Listing_Management__loading.png,member,15924,7090ec2cb9165ea90ae26fbcaa48214f60ce89757141117f9464a9d855231acc,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-014_Expired_Listing__protected.png,member,15484,9422f35f7b666131498da58bf84495b44127ca0c9cb570b2e4b92b691c71bb5e,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__offline.png,member,54758,1c1f23db9aaa8dcf159deba61945f98ad806d1df76c483cac3d3fdb58902e0e7,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__success.png,member,54681,a098a1292895239c8dc8702fe49b92ee3dc709a0a242d3665cea02af7973e45c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__confirm.png,member,36004,6964b3ffddcbb0b81b647bcfb91acd8ca388f88e4d2cad46008d000cf018feb8,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__protected.png,member,14456,ef4226621e2e4547c2a7ce807683f02fef0588e17fe034c1e6d32fca41a0e397,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-014_Expired_Listing__loading.png,member,14681,2c1e5ef4c8f91e19c825f7f7dcf6a563b2f4ffee2f483b1694f1bd5a805d8a03,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-011_Published_Listing_Management__error.png,member,17642,c730f705ba65af13682d9e62ecc18463a39a2c7143fdf5798b7bc9049bba2dd8,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-014_Expired_Listing__error.png,member,16786,a555990cde06cf143e1847028b09b23bdaa1c6f4898e8caa19871123abd7349c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-012_Edit_Listing__loading.png,member,14347,bded1ae913e2f94422a7ec5a167d7d5a47535c6610ba9f9cce81117e77a63f03,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-011_Published_Listing_Management__empty.png,member,18933,6fcb99d37db5db22a78adb53371081be397d05d36eca6ef843f9f39c35d37072,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__ready.png,member,28797,53e3dd6a9cd784a9451c9a4bb7e075e9af29e7d88c0ff8dea11ccd935992efce,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__loading.png,member,15174,3804b0d3ebe0f3d18e0267bed6e9ec0104b58f0754931818387fc42e8f1edd55,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__protected.png,member,15541,2bcc3f571cfd2ce13c98eff421b781c7eff5ded9e60041e67d6cb964265ec165,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__error.png,member,16312,feee0ea9d1d64b7988627b1ff048d4b05b689cc348dbe00a663b3ccf4fa61d7c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/Mobile/Client/AGT-015_Listing_Archive_Delete__success.png,member,17382,0f3d82e0f5bcbcf86fdc97078a4b5217fefdc6f93611939f85bde243f84d98d7,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/README.md,member,2979,4e2ab69b69148fa3c0f5834bba02696710564bf037a57f878e5e5c4caa51aaf8,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/MANIFEST.txt,member,2919,b106a3451597dc748753d4212cf7a0bc5109e2507c393d99cf50e09356e3d073,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/02-Assets/RumahAgen-logo-source.png,member,190838,32407de29c3c274b0f2bd2196ee3de47bd127eba426a6e5334eccdef798ab474,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/01_WF-02.05_BASE_RULES_v1.2.md,member,2627,8687d30a7836e20330be9a6c8e9d3b48895cf147e28ee3ac3a57838cf5862eb7,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/02_SCREEN_CONTRACT_v1.1.md,member,920,3094d3e5e23329601e8382b9ac8f7d692c7b8caf6279eb5fe9a57e6bf8c019ee,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/01_WF-02.05_BASE_RULES_v1.1.md,member,2188,0c60296a4979d2813207e9327e67e61b4780dccf1101a91a7dfcdd02092d394c,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/00_FULL_DEEP_SCAN_SCOPE_RECONCILIATION_v1.1.md,member,3580,a6f33119ee46c778a4c99b7ea5dfbfdf1cb3e3ccb8824c88ba61b01bcf3ae726,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/02_SCREEN_CONTRACT_v1.2.md,member,931,b6965ec41f5a87a8917a2a4d883b2646bd85801bb0c650b251dff05231be7f63,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.05_v1.2_CORRECTED.zip/01-Documentation/00_FULL_DEEP_SCAN_SCOPE_RECONCILIATION_v1.2.md,member,2698,12612ed028c637b3b99c32e6b5b18bdb8a77c39b51d06b7bc3daed96e4bd07fe,
WF Wire(4).zip,1,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip,member,2098676,0fc9982071b0325cd943a79ab46a7360837e2f9cd34956e3f0109cce263ce264,
WF Wire(4).zip,1,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip,zip_container,2098676,0fc9982071b0325cd943a79ab46a7360837e2f9cd34956e3f0109cce263ce264,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/01-Documentation/04_DYNAMIC_CONTENT_RESPONSIVENESS_v1.1.md,member,694,ddf51a72dfb91b48f6dd172ab9283fa99604d4dfe83a4dee83263561885d854b,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/01-Documentation/03_UX_STATE_AND_ACCESSIBILITY_v1.1.md,member,800,a2acb60bd640d2f1595d8a937a1bcba04f87b4359c61d20688a9315e82bc33ba,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/01-Documentation/02_SCREEN_CONTRACT_v1.1.md,member,1574,ff729ed65c2a866c2d18ee776797803d963da5736950e6a1732f5ad2ae01eb6d,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/01-Documentation/01_WF-02.06_BASE_RULES_v1.1.md,member,2173,dc6b73c92309fb5a7cf63f5409e92045d16c5d49137933a14425df497e5d112d,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/03-Traceability/02_SCREEN_COVERAGE_v1.1.md,member,525,e5094fd229e99aaa2e892f97b5010e0333a28d1acfcfb559bfec6de2d590cd28,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/03-Traceability/01_SOURCE_TRACEABILITY_v1.1.md,member,1074,b7a9c1a373f95b26af3c0ed9e77c8c18936b5d98ecc404ceac12bbe7153888bd,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/02-Assets/RumahAgen-logo-canonical.png,member,190838,32407de29c3c274b0f2bd2196ee3de47bd127eba426a6e5334eccdef798ab474,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__loading.png,member,53047,f563bd565ad372ed5837b4a7fcbcab57f476ff50c994a9ac05f54129b7273fc2,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__protected.png,member,54351,2f35e6c15e77d7795d40dbba0d8bf693e3f125977a087b491ed313887303087f,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__success.png,member,50757,bdca826c7e2fe76777e40b6c468b6573d1406ddfb4a8ac8a980a28a3e1668c16,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__loading.png,member,53432,23b922f95c3a8aeefe55633cc08fea7871bd8adc97786d078159b14459e108fe,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__ready.png,member,61340,6eaf0e749157590b9d5a05e29116146eb3b45653631b99526c04c4ada3a2dddd,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__ready.png,member,63732,cb13f6a3ba69b7d1efac851815662b7eea6bb6aa65de34011f91fbfb28f5b28f,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__nodata.png,member,55790,bf068aaacd78d0971616816d6c5f6f4422b1155bb3c75a9a4b8b1713b42e3a33,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__protected.png,member,48904,5981c1e5f262905a6283a07309a5ea1ed985863f4d48fe72dc8ce1ce5e9835cb,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__ready.png,member,58543,8f170486868ce60c81ab87465f45902694e206ef9ad7665551d691d54ccb92d0,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__empty.png,member,56209,33f5c5e1103ce6b65ecbaa04eb700b09bcc7527b30b2f596e8c508818a31079d,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__error.png,member,53283,7d327a4ac0651d2404013ced98410a19b49ae962c671ed8d055946b95ab03510,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__context.png,member,54676,ac7398a164c4740ba8d6547502be83aa08db4b2f22863ed5555fd1b1c3d191ec,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__offline.png,member,54450,cba1893869be2f5e0b15bba7e823c065c94d2a33ff6887ca8a79880da5b738aa,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__error.png,member,51511,ca4ce4b3a7a9744471f262ec3838b16baa7b84245bb4c1b06b59df0f7b2935fe,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__checking.png,member,50094,d2c7cd44f205bbf63e540f2ea3f7b09a15dcab1adad11f63aa4ee56500011d44,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__protected.png,member,53732,a9f20d09a7b0515754494a71cccf5964dfa9c66c86b3bf501ecf75b1dd31f079,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__ineligible.png,member,51818,5f19b57e9aba7c558937ba1b88dbad0711962e747f33f1f7030bbdbb1494a932,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__offline.png,member,54330,b707718710eb4d46ad51ce9169dc1e12b07df1fd8f17fcc1d7094bdcc43afefa,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-016_Listing_Quota_Capacity__limit.png,member,53949,24ad16c6f23947c91f9d933b4bb7d9b01a0bdcd4e898df39a18683fd27b7dcc0,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__empty.png,member,55790,bf068aaacd78d0971616816d6c5f6f4422b1155bb3c75a9a4b8b1713b42e3a33,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__exhausted.png,member,53314,4b0415d2bccaf916b4d82da32c4898844b0a6779e1bb14ccf87943557b3b191e,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-013_Refresh_Listing__offline.png,member,52240,e42f220ec48f3cdd0199ea475e59041a7a11da008f5fb2670aba267b3e409c25,
WF Wire(4).zip,2,WF Wire(4).zip/RumahAgen_WF-02.06_v1.1_CORRECTED.zip/RumahAgen_WF-02.06_Refresh-Quota-Performance_v1.1/Desktop/Client/AGT-017_Listing_Performance__error.png,member,53255,b71ecebd4118028fced49b90e390582944c4c08b0509c605e38f621f5878cf39,
