source,nesting_level,relative_path,size_bytes,sha256
STEP SYNC CORE(20260907-081753).zip,1,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip,64866,1900a9ef1750002de8eca9e83d54a55e6d3e9a61666bce71b1d2a66c83356ab3
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!00_README_STEP11-D_v1.3_FINAL_CORRECTED.md,598,341969f406b1261049704092b1fc5c682cd7ec6cfe2ca8cc8ae9ab6409e4e860
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!00_STEP11-D_V1_1_V1_2_CONTENT_PRESERVATION_RECONCILIATION_v1.3.md,2174,cf080e3ab6068d33bdda29cdcfe2029ae3f06fa6791401bb224b415e547fef3c
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!01_STEP11-D_FULL_DEEP_SCAN_REPORT_v1.3_FINAL_RECONCILED.docx,40309,14aa20bd64e5cfea7450cb492fb6ef5b5c986b594fb007f7d38db554c065c663
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!01_STEP11-D_FULL_DEEP_SCAN_REPORT_v1.3_FINAL_RECONCILED.md,11345,6330099535b5f53d98e4e20a9c939167dc038ddd4186b0390239faa5dce7b07d
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!02_M01_M15_DEPENDENCY_MATRIX_v1.3.csv,7213,8d604d110489fb0c66193b595323dda877fb2cb1b17fe4c50b9e02f6b87ceacd
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!03_CROSS_MODULE_API_DEPENDENCY_MATRIX_v1.3.csv,3314,6eef09ca0ff0b4d5136c12b78002a0167b5d4cec0ada12e01e2fc8a1d3b8c529
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!04_AUTHORITY_DEPENDENCY_MATRIX_v1.3.csv,2951,9e85b900598c3ef12a702738a770028622757df4a2b293bb404c688a3c8071d6
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!05_CORE_V1_3_STEP11_D_RESIDUAL_REGISTER_v1.3.csv,774,43ab382274247d71f6a64ab51882e178836f9ed95f71bb380a334dbabb39cfff
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!06_API_PRODUCER_CONSUMER_MATRIX_v1.3.csv,603,35dc084d7868377736929c8b67b5b2bbc18be4a079462a7ddc77ec3fac72ed49
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!07_LIFECYCLE_DEPENDENCY_MATRIX_v1.3.csv,615,7681b086ee13c1cdeeacf239d2d8a6145b9c4b49fa71b32b3368f8a643b6a548
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!08_RESOURCE_IDENTIFIER_DEPENDENCY_MATRIX_v1.3.csv,669,fda827ffe78956dd2f01173b4647f442fcd6b1f43fff6185372fb04dc3fcc2bf
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!09_CIRCULAR_DEPENDENCY_REGISTER_v1.3.csv,431,e7dbbc140f0b1c3490b35aa1f79b2352ef46d24b8cec48c74c3854d38bed8eeb
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!10_CROSS_MODULE_ERROR_PROPAGATION_MATRIX_v1.3.csv,522,fbaf07560faa1ba85b2bf693442bf008c82622479c3a9f3f9d3170c889c10e64
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!11_SHARED_RESOURCE_CONFIGURATION_MATRIX_v1.3.csv,2228,f09e3d5ed7aa1c82834979ad6cebf85e88a223e706066755450ab2d260952146
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!12_LEGACY_DEPENDENCY_RECONCILIATION_v1.3.csv,1139,2f3711eaf8df3dc9aa80cc35ac4975af0eab3077d708895d6cf75177984c1a04
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!13_C_CONTROLLED_GAP_CLOSURE_REGISTER_v1.3.csv,1780,9ec2d6cf30878ab37465bb80c3cb5a44421bdc1e707a6ad821d102aed57e75e9
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!14_CROSS_MODULE_CONFLICT_RECONCILIATION_REGISTER_v1.3.csv,679,dcab3c6e13cd334fac3a0a80d442db743a03bd96ef127aba90e3532b43bbc9dd
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!15_CONTROLLED_FINDING_REGISTER_v1.3.csv,11874,868d5dcfad8deebb36971bea7a0259be999e59ef3f2d0fff5a739b63b6b067db
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!16_POST_CORRECTION_DEEP_RESCAN_v1.3.json,408,526cb8b9ce066d62cf7c02e50d1c4dfdf51e0c97221c4e5937cde97ed70d36b5
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!17_SHA256_PROVENANCE_MANIFEST_v1.3.json,464,279ccc762eb20a882dfa1d506c46d76272e78b45cddb6c552f17ea17208efa84
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!18_ARTIFACT_SHA256_MANIFEST_v1.3.json,3417,bcc8f2b4633212e08b895ebc374dd424712bdfd67d4762e6e6c5709e313727ec
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!18_PACKAGE_FINAL_GATE_SUMMARY_v1.3.json,609,c36fd868e50b56f5ea0e2b116d81e2631163761094444d1610972ef42c01db6d
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!19_ARTIFACT_SHA256_MANIFEST_v1.3.json,3221,6bf0b493c99e499f41cf9373f6446cfa4a5ad6c493be9b2ceb72e1e2694ec8a5
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!19_PACKAGE_FINAL_GATE_SUMMARY.json,511,e6648ce460b901fef28f655c1782b8b5d0075ec26b790e58b38435ef152fc06a
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip!20_CONTENT_PRESERVATION_AUDIT_v1.3.json,2521,d9f8fe9f57c945fefe1d9cd47331a48c7aae665045c67203d6c62e4201d6e80a
STEP SYNC CORE(20260907-081753).zip,1,Step11 Sync core.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip,47315,026a3d2dc73cfd50461b0645e9908addad7ae988bea61f4432211a440669a6e1
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.md,13825,e9104dfe49f69a937a53769eecfce35f94b9518caa7a38e387e257a119bec63f
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.docx,42047,f513f76314a64418d5a4b15a460ce62ea02b287ba2a1b6cdf8b21154b1a8cbf6
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip!STEP11-F_v1.1_CORE_PROPAGATION_MATRIX.csv,4024,f586e16b5db64d8cd9345aadc3f3761a990ce43cbc3e6e506617c58bef43ca0a
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip!STEP11-F_v1.1_OUTPUT_MANIFEST_SHA256.csv,400,5ede229889cd5454c965755313bf1695f1b4bb3bc76e0ef0f7560f04a0fd2346
STEP SYNC CORE(20260907-081753).zip,1,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip,19376,823e5981c1cc06fff6fcf7de2c581f008ec7a9eccde1f23538ddbeabf21d62a1
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!00_README_STEP11_A_TO_F_v2.0.md,3024,28fd8b6364ce0fb2886f02bee6d932fdf1da1381cc69620014fc4d3653dff030
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!01_STEP11_A_TO_F_FULL_DEEP_SCAN_REPORT_v2.0.md,4899,478edba19477eaca6bddc54db1ef2f355409a3354f89b406b16d06e092293290
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!02_STEP11_API_CORE_UPDATE_ROUTE_REGISTER_v2.0.csv,25480,0265b3d12b2b9e722fe3dceb2e5ec2d9b6c3bef129d21273bbf8c86758f3ed55
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!03_STEP11_M01_M15_CORE_UPDATE_DISPOSITION_223_v2.0.csv,82037,1ddb800c8aa418fe96e9c9c8343ca62833281248154ca037a9ad9b1584956cd9
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!04_STEP11_CORE_UPDATE_FINDING_REGISTER_v2.0.csv,3495,0dffc6081688c77c3cd97c59c49fc174e8b56f54f7efe34a423563a9dffff714
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!05_STEP11_AUTHORITY_CORE_PROPAGATION_MATRIX_v2.0.csv,1540,5c3bf654d2f7c994336598ff444da216a2bbe410785f31be19944244951a8b16
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!06_STEP11-F_GATE_AND_STEP11-G_HANDOFF_v2.0.md,1651,04afd7b6d364338383ba605172e160fa6db1fbfcb3bb93929d28ac7fe721a270
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!07_STEP11_PROVENANCE_SHA256_MANIFEST_v2.0.csv,2687,3967598251c90e0b4b0853472a782ecfc5a8ca9ed1cf1427d1980d717348355e
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!08_STEP11_SECOND_DEEP_SCAN_v2.0.md,759,a04344adce7fe1457c731c5e91f35e213f45c2dffe64c76dc48b3f061e14aed0
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip!09_STEP11_MACHINE_SUMMARY_v2.0.json,1251,b1fe0c71e410c18074fc5756a406d7ddefbf14e6c630f1e0f7a9ef5b455b67d2
STEP SYNC CORE(20260907-081753).zip,1,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip,50597,54c84250035d65cd0f9f86bb82ced2d3d63cde519c44deaacd994f67553e40ef
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.md,12044,3eecb53575af47c8fc1f6c5960543ed23404c6cd7ed136c9c31c36e125c9cd5b
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_MASTER_REALIZATION_AND_CORE_SYNC_REGISTER.csv,26133,162f057ae515559176af40c1767b7074ea809a3751ceb865b63c1b02171d9b21
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_CORE_v1.3_SCOPE_G_SYNCHRONIZATION_MATRIX.csv,4742,cb133369895754250b4b6f939bc678e76329fcb53ca2c47a88074a3be3f89fd6
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_M01-M15_G_REALIZATION_COVERAGE.csv,1074,645ee302df86f61d0da7cf9483b5ce95bdf4c606d0ad522141c78827a6a85d63
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_SOURCE_PACKAGE_MANIFEST_SHA256.csv,794,84dbe8592b8612f629b4d7abb7fde006c993d24c74e1ad4cf98f1d627b6151d5
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.docx,37913,d70a709fd8db3d092de9d766c859f89def772bb09aa23e9569caf54799be3122
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_MACHINE_SUMMARY.json,949,ef9491d27815621464d1c204637ab4c30a48e0f3f2ca9635e405a2b92ac9ca6d
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip!STEP11-G_v1.2_OUTPUT_MANIFEST_SHA256.csv,903,53c8b695461cb1fc9a040c88b48d65f02997e0938de145de0c0b3062748d2714
STEP SYNC CORE(20260907-081753).zip,1,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip,50409,550532a30dd8abbf0157df6c61d64b79c49e760c374d68a5174ee2b09bdf703f
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_OUTPUT_MANIFEST_SHA256.csv,835,6004c5b282ffe2a16db22998f8319ca20613ee3dc82f41a311fa3b9c2514f77c
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF.md,8250,69d6c52af815131113d3c2240d59123042781bc866604519ae4dd11f9204b18d
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_MACHINE_SUMMARY.json,1031,4e41501bd4cf93c73c7e1ead2fad434b94db9a1da42eeecec64408932611673f
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_SOURCE_PACKAGE_MANIFEST_SHA256.csv,928,1c97f7f466ce2f83e55e8c708daec996549ab475f8440f5fb810f46cffb0bc0c
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF.docx,40131,c10942952db27902cd7d8ce8c9f56e576b2cd43be31bac7634afd01a19ee0a33
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_M01-M15_SCOPE_H_COVERAGE_MATRIX.csv,3856,0dd0e71860d06538da6362696f701d6c2eb2ef18e50996a465e5cfa9136dd2f9
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_FINAL_GATE_FINDING_REGISTER.csv,12711,e28b1779e258126550f035f8eb8c04c6af887f553bf6e5c33a6a4f913a8a2aca
STEP SYNC CORE(20260907-081753).zip,2,Step11 Sync core.zip!STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip!STEP11-H_v1.1_GATE_MATRIX.csv,2285,5311b7133ff69715bbbd0e01a911d91c06a3a2c897b14f82ae5954c6823fe061
STEP SYNC CORE(20260907-081753).zip,0,step12 sync core.zip,506801,91dbdadea5f00bc9d3aab3f7eb2f9fa9be5177620599b1ec01d393ddc2d069eb
STEP SYNC CORE(20260907-081753).zip,1,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip,12552,363887d5faf7f81ad1b4a8d6a88d829f2b75ab0489d7acdfa306e72faca220f4
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!README.md,345,37b25c42d20c555014273463fcff84489fba004ad0a394a241a65960bb1b3276
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_AUTHORITY_RBAC_FINAL_RECONCILIATION.csv,2321,f619e980d077d168083d33c55c3c16fc49ffbb5ba1521b108239df9a59a1c565
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_CAPABILITY_API_RECONCILIATION.csv,3984,2eefc02128068fee9446c1ad254564a95b2246654460c92472740df0c6e5613e
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_CONTROLLED_RESIDUAL_REGISTER.csv,1891,8d671c4c78a915864e893c6d261df1f3a8fc1494f61631b0fa6b17ef03de25de
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_CORE_V1_3_PRESERVATION_AUDIT.csv,2443,40cc6c61ef339ad54a7564ccc7572d2a6b60a5819ff4f4f8aae662f417c1be01
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_FINAL_GATE_MATRIX.csv,1485,52a628e63484683019fe087adfea36d12ce7e3290226d487aac4dfe050e97520
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION.md,3555,96995fd5795c4e3ad0eb08c6085853f50eea71317c77f35aaed6b31107842f7c
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_PERMISSION_PRESET_FINAL_AUDIT.csv,1011,6ca0b079c3c2a250f8c37e11880f6e8e28501ec9e093c666bf70a25f5357124c
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_PORTABLE_CHECKPOINT.json,673,068efe2dbc2e8269ce64e1aa52aef5782c21b8ebf15f50895bea4b323774ddcf
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_RLS_COVERAGE_HANDOFF_SNAPSHOT.csv,9857,d6c90332416c27aa9a55814d0e4e6e2ac0869fa3e2611846dd640e6283c7c646
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_SHA256_SOURCE_MANIFEST.csv,2097,b67ae784a94d98c232892a215dcca0971a544ad2c02b10efea56a8f21dd41a74
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_SOURCE_DEEP_SCAN_INVENTORY.csv,2117,21b0c8beed48243fc9644c2b6d6b64efe6bf6aad421747a3c39c570da6d6f839
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip!STEP12-H_v1.1_SECOND_DEEP_SCAN_REPORT.txt,802,2d99a80eaad90a06dd180a1715fdef33348a2552c7bb820cf8784200ddd37b4b
STEP SYNC CORE(20260907-081753).zip,1,step12 sync core.zip!STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip,71687,4ed94f224d9a0d1bc857cee8618cefdab775bc21176609d4946c8933f2ef55fe
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip!README.md,955,d8839a7899983807736aa86cfea65538e9e942e758a849a817975a7270a6f657
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip!STEP12-G_API_RLS_CONSISTENCY_MATRIX.csv,23315,34ce786df34204d7599b8d560768e23873e3be4483ac723d5b33f7bde0433384
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip!STEP12-G_CAPABILITY_PHYSICAL_ENFORCEMENT_MATRIX.csv,28452,90dc8c16898eb1537bf99becbc21186138325ea25ffaaf94e4d2709899f7973a
STEP SYNC CORE(20260907-081753).zip,2,step12 sync core.zip!STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip!STEP12-G_CONTROLLED_PHYSICAL_DELTA_REGISTER.csv,2668,bb4ae29ae6012c7b35b339bf4eb10e6218ce33c6eb00a6b0547bc70498ff76d9
