sync_id,finding_id,module,step04_classification,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,merge_decision,delta_status,semantic_delta_or_resolution,decision_basis,exact_scope_if_reconcile,preservation_instruction,core_mutation_status,provenance_retained,replacement_deletion_control,dependency,dependency_statement,module_authority_artifact,dup_key,canonical_merge_unit,core_baseline_sha256,core_detail_retained,mxx_valid_detail_retained,approved_conflict_update_applied,unrelated_core_detail_retained,duplicate_consolidated,whole_artifact_replacement,whole_rule_replacement,silent_deletion,provenance_complete
STEP04-0137,M10-CORE-07,M10,AUGMENT,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Core ERD / DB,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|coreerddb,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0138,M10-CORE-08,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Core lifecycle,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|corelifecycle,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0139,M10-CORE-09,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Core actor/role,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|coreactorrole,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0140,M10-CORE-10,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Core organization boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|coreorganizationboundary,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0141,M10-CORE-11,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Core ownership boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|coreownershipboundary,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0142,M10-CORE-12,M10,AUGMENT,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Core cross-module authorization,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|corecrossmoduleauthorization,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0143,M10-CORE-13,M10,CONTROLLED,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,Core implementation/downstream,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|coreimplementationdownstream,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0144,M10-CORE-14,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Privilege escalation,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|privilegeescalation,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0145,M10-CORE-15,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Effective authorization resolution,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|effectiveauthorizationresolution,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0146,M10-CORE-16,M10,PRESERVE,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Preset lifecycle/recovery,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|presetlifecyclerecovery,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0147,M10-CORE-17,M10,CONTROLLED,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,WF03 legacy baseline,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,All modules,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,09erdw402a613erdcurrentlogicaldatamodelfullconsolidatedv21docx|wf03legacybaseline,CANON-CAM11-0016,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0148,M05-CI-001,M05,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Event / Calendar / Event Registration canonical scope,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|eventcalendareventregistrationcanonicalscope,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0149,M05-CI-002,M05,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Event quota = maximum Registered participants; not commercial entitlement or Session capacity,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|eventquotamaximumregisteredparticipantsnotcommercialentitlementorsessioncapacity,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0150,M05-CI-003,M05,ADD-NEW,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Waitinglist has no queue number/rank; participants are equal,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|waitinglisthasnoqueuenumberrankparticipantsareequal,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0151,M05-CI-004,M05,ADD-NEW,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,First successful registration captures an available slot,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|firstsuccessfulregistrationcapturesanavailableslot,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0152,M05-CI-005,M05,ADD-NEW,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Registration window closes at start_at + 1 hour,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|registrationwindowclosesatstartat1hour,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0153,M05-CI-006,M05,ADD-NEW,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Pre-start cancellation returns one quota slot,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|prestartcancellationreturnsonequotaslot,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0154,M05-CI-007,M05,ADD-NEW,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Attendance optional; no-show does not auto-cancel registration,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|attendanceoptionalnoshowdoesnotautocancelregistration,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0155,M05-CI-008,M05,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,DELTA_ABSORBED,Event cancellation is distinct from participant registration cancellation,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M04/M11,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,07prdw402a611prdcurrentproductrequirementsfullconsolidatedv21docx|eventcancellationisdistinctfromparticipantregistrationcancellation,CANON-CAM11-0014,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
