logical_entity,module,authority_version,logical_attribute,logical_data_type,representation,logical_data_meaning,physical_table,physical_column,physical_data_type,nullable_required,pk,fk,unique,default,physical_check,physical_definition,mapping_status,conflict_or_gap,downstream_action,note,reconciliation_status,reconciliation_basis,physical_boundary_status
DEVELOPER_PROJECTS,M06,v1.5,unit_availability,INT,PHYSICAL_CORROBORATION,,developer_projects,unit_availability,INT,YES,NO,NO,NO,,NO,unit_availability     INT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECTS,M06,v1.5,commission_scheme,VARCHAR(255),PHYSICAL_CORROBORATION,,developer_projects,commission_scheme,VARCHAR(255),YES,NO,NO,NO,,NO,commission_scheme     VARCHAR(255),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECTS,M06,v1.5,is_exclusive_by_region,BOOLEAN,PHYSICAL_CORROBORATION,NOT NULL,developer_projects,is_exclusive_by_region,BOOLEAN,NO,NO,NO,NO,false,NO,is_exclusive_by_region BOOLEAN NOT NULL DEFAULT false,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECTS,M06,v1.5,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,developer_projects,status,TEXT,NO,NO,NO,NO,'coming_soon',NO,status                TEXT NOT NULL DEFAULT 'coming_soon',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECTS,M06,v1.5,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,developer_projects,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at            TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECTS,M06,v1.5,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,developer_projects,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at            TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,id,UUID,PHYSICAL_CORROBORATION,PK,enrollments,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id                UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,agent_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,enrollments,agent_id,UUID,NO,NO,YES,NO,,NO,agent_id          UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,course_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→courses.id,enrollments,course_id,UUID,NO,NO,YES,NO,,NO,course_id         UUID NOT NULL REFERENCES courses(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,enrollments,status,TEXT,NO,NO,NO,NO,'in_progress',YES,"status            TEXT NOT NULL DEFAULT 'in_progress' CHECK (status IN ('in_progress','completed'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,progress_percent,SMALLINT,PHYSICAL_CORROBORATION,NOT NULL,enrollments,progress_percent,SMALLINT,NO,NO,NO,NO,0,NO,progress_percent  SMALLINT NOT NULL DEFAULT 0,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,enrolled_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,enrollments,enrolled_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,enrolled_at       TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ENROLLMENTS,M04,v1.2,completed_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,enrollments,completed_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,completed_at      TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,organization_invitations,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id                  UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,organization_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→organizations.id,organization_invitations,organization_id,UUID,NO,NO,YES,NO,,NO,organization_id     UUID NOT NULL REFERENCES organizations(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,agent_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,organization_invitations,agent_id,UUID,NO,NO,YES,NO,,NO,agent_id            UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,leader_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,organization_invitations,leader_id,UUID,NO,NO,YES,NO,,NO,leader_id           UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,initiated_by_type,TEXT,PHYSICAL_CORROBORATION,NOT NULL,organization_invitations,initiated_by_type,TEXT,NO,NO,NO,NO,,YES,"initiated_by_type   TEXT NOT NULL CHECK (initiated_by_type IN ('leader_invite','agent_request'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,organization_invitations,status,TEXT,NO,NO,NO,NO,'pending',NO,status              TEXT NOT NULL DEFAULT 'pending',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,responded_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,organization_invitations,responded_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,responded_at        TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,expires_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,organization_invitations,expires_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,expires_at          TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_INVITATIONS,M12,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,organization_invitations,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at          TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,organization_members,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id               UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,organization_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→organizations.id,organization_members,organization_id,UUID,NO,NO,YES,NO,,NO,organization_id  UUID NOT NULL REFERENCES organizations(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,agent_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,organization_members,agent_id,UUID,NO,NO,YES,NO,,NO,agent_id         UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,role,TEXT,PHYSICAL_CORROBORATION,NOT NULL,organization_members,role,TEXT,NO,NO,NO,NO,,YES,"role             TEXT NOT NULL CHECK (role IN ('leader','member'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,organization_members,status,TEXT,NO,NO,NO,NO,'active',YES,"status           TEXT NOT NULL DEFAULT 'active' CHECK (status IN ('active','left','removed'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,joined_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,organization_members,joined_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,joined_at        TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ORGANIZATION_MEMBERS,M12,v1.1,left_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,organization_members,left_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,left_at          TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUIZZES,M04,v1.2,id,UUID,PHYSICAL_CORROBORATION,PK,quizzes,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id         UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUIZZES,M04,v1.2,course_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→courses.id,quizzes,course_id,UUID,NO,NO,YES,NO,,NO,course_id  UUID NOT NULL REFERENCES courses(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUIZZES,M04,v1.2,title,VARCHAR(200),PHYSICAL_CORROBORATION,,quizzes,title,VARCHAR(200),YES,NO,NO,NO,,NO,title      VARCHAR(200),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
REF_VILLAGES,CORE,Core v1.3,id,UUID,PHYSICAL_CORROBORATION,PK,ref_villages,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id           UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
REF_VILLAGES,CORE,Core v1.3,district_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→ref_districts.id,ref_villages,district_id,UUID,NO,NO,YES,NO,,NO,district_id  UUID NOT NULL REFERENCES ref_districts(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
REF_VILLAGES,CORE,Core v1.3,code,VARCHAR(10),PHYSICAL_CORROBORATION,NOT NULL; UNIQUE,ref_villages,code,VARCHAR(10),NO,NO,NO,YES,,NO,code         VARCHAR(10) UNIQUE NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
REF_VILLAGES,CORE,Core v1.3,name,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,ref_villages,name,VARCHAR(100),NO,NO,NO,NO,,NO,name         VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
REF_VILLAGES,CORE,Core v1.3,postal_code,VARCHAR(6),PHYSICAL_CORROBORATION,,ref_villages,postal_code,VARCHAR(6),YES,NO,NO,NO,,NO,postal_code  VARCHAR(6),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AGENT_PROJECT_CLAIMS,M06,v1.5,id,UUID,PHYSICAL_CORROBORATION,PK,agent_project_claims,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id           UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AGENT_PROJECT_CLAIMS,M06,v1.5,agent_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,agent_project_claims,agent_id,UUID,NO,NO,YES,NO,,NO,agent_id     UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AGENT_PROJECT_CLAIMS,M06,v1.5,project_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→developer_projects.id,agent_project_claims,project_id,UUID,NO,NO,YES,NO,,NO,project_id   UUID NOT NULL REFERENCES developer_projects(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AGENT_PROJECT_CLAIMS,M06,v1.5,claimed_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,agent_project_claims,claimed_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,claimed_at   TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECT_MEDIA,M06,v1.5,id,UUID,PHYSICAL_CORROBORATION,PK,developer_project_media,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id          UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECT_MEDIA,M06,v1.5,project_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→developer_projects.id,developer_project_media,project_id,UUID,NO,NO,YES,NO,,NO,project_id  UUID NOT NULL REFERENCES developer_projects(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECT_MEDIA,M06,v1.5,type,TEXT,PHYSICAL_CORROBORATION,NOT NULL,developer_project_media,type,TEXT,NO,NO,NO,NO,,YES,"type        TEXT NOT NULL CHECK (type IN ('photo','video','brochure','price_list'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
DEVELOPER_PROJECT_MEDIA,M06,v1.5,url,VARCHAR(500),PHYSICAL_CORROBORATION,NOT NULL,developer_project_media,url,VARCHAR(500),NO,NO,NO,NO,,NO,url         VARCHAR(500) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,id,UUID,PHYSICAL_CORROBORATION,PK,events,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id                  UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,title,VARCHAR(200),PHYSICAL_CORROBORATION,NOT NULL,events,title,VARCHAR(200),NO,NO,NO,NO,,NO,title               VARCHAR(200) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,category,TEXT,PHYSICAL_CORROBORATION,NOT NULL,events,category,TEXT,NO,NO,NO,NO,,YES,"category            TEXT NOT NULL CHECK (category IN ('training','launching_proyek','open_house','gathering'))",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,description,TEXT,PHYSICAL_CORROBORATION,,events,description,TEXT,YES,NO,NO,NO,,NO,description         TEXT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,is_online,BOOLEAN,PHYSICAL_CORROBORATION,NOT NULL,events,is_online,BOOLEAN,NO,NO,NO,NO,false,NO,is_online           BOOLEAN NOT NULL DEFAULT false,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,location,VARCHAR(255),PHYSICAL_CORROBORATION,,events,location,VARCHAR(255),YES,NO,NO,NO,,NO,location            VARCHAR(255),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,meeting_link,VARCHAR(500),PHYSICAL_CORROBORATION,,events,meeting_link,VARCHAR(500),YES,NO,NO,NO,,NO,meeting_link        VARCHAR(500),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,host,VARCHAR(150),PHYSICAL_CORROBORATION,,events,host,VARCHAR(150),YES,NO,NO,NO,,NO,host                VARCHAR(150),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,quota,INT,PHYSICAL_CORROBORATION,,events,quota,INT,YES,NO,NO,NO,,NO,quota               INT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,related_course_id,UUID,PHYSICAL_CORROBORATION,FK→courses.id,events,related_course_id,UUID,YES,NO,YES,NO,,NO,related_course_id   UUID REFERENCES courses(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,related_project_id,UUID,PHYSICAL_CORROBORATION,FK→developer_projects.id,events,related_project_id,UUID,YES,NO,YES,NO,,NO,related_project_id  UUID REFERENCES developer_projects(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
EVENTS,M05,v1.3,submitted_by,UUID,PHYSICAL_CORROBORATION,FK→users.id,events,submitted_by,UUID,YES,NO,YES,NO,,NO,submitted_by        UUID REFERENCES users(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
