logical_entity,logical_attribute,representation,authority_version,logical_data_meaning,note,physical_table,physical_column,lifecycle_or_history_indicator,meaning_evidence_status,provenance_status,physical_status_boundary
RECONCILIATION_CASES,resolution_metadata,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,reconciliation_cases,resolution_metadata,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,opened_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,opened_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,resolved_at,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,reconciliation_cases,resolved_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
RECONCILIATION_CASES,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,reconciliation_cases,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,title_definitions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,code,PHYSICAL_CORROBORATION,v1.1,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,title_definitions,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,name,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_definitions,name,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,description,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,title_definitions,description,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_definitions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_definitions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_DEFINITIONS,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_definitions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,title_authority_scopes,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,title_definition_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→title_definitions.id,Exact logical attribute ↔ physical column.,title_authority_scopes,title_definition_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,scope_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_authority_scopes,scope_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,scope_reference,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,title_authority_scopes,scope_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_authority_scopes,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_AUTHORITY_SCOPES,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_authority_scopes,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_paths,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,title_definition_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→title_definitions.id,Exact logical attribute ↔ physical column.,awarding_paths,title_definition_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,code,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_paths,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,name,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_paths,name,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_paths,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_paths,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATHS,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_paths,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_path_versions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,awarding_path_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_paths.id,Exact logical attribute ↔ physical column.,awarding_path_versions,awarding_path_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,version_no,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_versions,version_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_versions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,effective_from,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_path_versions,effective_from,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,effective_to,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_path_versions,effective_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,definition_snapshot,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_versions,definition_snapshot,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_versions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_VERSIONS,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_versions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_rule_versions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,rule_code,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,rule_code,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,version_no,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,version_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,effective_from,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_rule_versions,effective_from,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,effective_to,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_rule_versions,effective_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,rule_definition,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,rule_definition,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_RULE_VERSIONS,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_rule_versions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_RULES,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_path_rules,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_RULES,awarding_path_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_path_versions.id,Exact logical attribute ↔ physical column.,awarding_path_rules,awarding_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_RULES,awarding_rule_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_rule_versions.id,Exact logical attribute ↔ physical column.,awarding_path_rules,awarding_rule_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PATH_RULES,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_path_rules,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITION_GROUPS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_condition_groups,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITION_GROUPS,awarding_rule_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_rule_versions.id,Exact logical attribute ↔ physical column.,awarding_condition_groups,awarding_rule_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITION_GROUPS,group_operator,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_condition_groups,group_operator,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITION_GROUPS,sequence_no,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_condition_groups,sequence_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITION_GROUPS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_condition_groups,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_conditions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,condition_group_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_condition_groups.id,Exact logical attribute ↔ physical column.,awarding_conditions,condition_group_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,condition_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_conditions,condition_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,operator,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_conditions,operator,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,expected_value,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_conditions,expected_value,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,sequence_no,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_conditions,sequence_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_CONDITIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_conditions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,awarding_prerequisites,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,awarding_path_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_path_versions.id,Exact logical attribute ↔ physical column.,awarding_prerequisites,awarding_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,prerequisite_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_prerequisites,prerequisite_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,prerequisite_reference,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,awarding_prerequisites,prerequisite_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,requirement_definition,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_prerequisites,requirement_definition,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,sequence_no,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_prerequisites,sequence_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARDING_PREREQUISITES,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,awarding_prerequisites,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,qualification_evidence,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,user_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,qualification_evidence,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,qualification_evaluation_id,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,qualification_evidence,qualification_evaluation_id,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,evidence_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evidence,evidence_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,source_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evidence,source_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,source_reference,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evidence,source_reference,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,evidence_payload,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,qualification_evidence,evidence_payload,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,captured_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evidence,captured_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVIDENCE,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evidence,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,qualification_evaluations,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,user_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,qualification_evaluations,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,awarding_path_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_path_versions.id,Exact logical attribute ↔ physical column.,qualification_evaluations,awarding_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,awarding_rule_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_rule_versions.id,Exact logical attribute ↔ physical column.,qualification_evaluations,awarding_rule_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,result,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evaluations,result,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,evaluation_time,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evaluations,evaluation_time,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,evaluator_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evaluations,evaluator_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,evaluator_reference,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,qualification_evaluations,evaluator_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,provenance,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evaluations,provenance,NO,EXPLICIT,PASS,CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,qualification_evaluations,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,award_instances,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,user_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,award_instances,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,title_definition_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→title_definitions.id,Exact logical attribute ↔ physical column.,award_instances,title_definition_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,awarding_path_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_path_versions.id,Exact logical attribute ↔ physical column.,award_instances,awarding_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,awarding_rule_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_rule_versions.id,Exact logical attribute ↔ physical column.,award_instances,awarding_rule_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,qualification_evaluation_id,PHYSICAL_CORROBORATION,v1.1,FK→qualification_evaluations.id,Exact logical attribute ↔ physical column.,award_instances,qualification_evaluation_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,status,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_instances,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,issued_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_instances,issued_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,expires_at,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,award_instances,expires_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARD_INSTANCES,revoked_at,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,award_instances,revoked_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARD_INSTANCES,restored_at,PHYSICAL_CORROBORATION,v1.1,,Exact logical attribute ↔ physical column.,award_instances,restored_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
AWARD_INSTANCES,historical_snapshot,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_instances,historical_snapshot,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_instances,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_INSTANCES,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_instances,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,award_qualifying_paths,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,award_instance_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→award_instances.id,Exact logical attribute ↔ physical column.,award_qualifying_paths,award_instance_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,awarding_path_version_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→awarding_path_versions.id,Exact logical attribute ↔ physical column.,award_qualifying_paths,awarding_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,qualification_evaluation_id,PHYSICAL_CORROBORATION,v1.1,FK→qualification_evaluations.id,Exact logical attribute ↔ physical column.,award_qualifying_paths,qualification_evaluation_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,provenance,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_qualifying_paths,provenance,NO,EXPLICIT,PASS,CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,award_qualifying_paths,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,id,PHYSICAL_CORROBORATION,v1.1,PK,Exact logical attribute ↔ physical column.,title_presentations,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,user_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,title_presentations,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,title_definition_id,PHYSICAL_CORROBORATION,v1.1,NOT NULL; FK→title_definitions.id,Exact logical attribute ↔ physical column.,title_presentations,title_definition_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,presentation_type,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_presentations,presentation_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,active,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_presentations,active,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,display_order,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_presentations,display_order,NO,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,created_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_presentations,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
TITLE_PRESENTATIONS,updated_at,PHYSICAL_CORROBORATION,v1.1,NOT NULL,Exact logical attribute ↔ physical column.,title_presentations,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
MARKETING_KIT,id,LOGICAL_NEW_ENTITY,v1.5,PK | logical identity,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
MARKETING_KIT,project_id,LOGICAL_NEW_ENTITY,v1.5,FK→DEVELOPER_PROJECTS.id | project owner,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
MARKETING_KIT,file_id,LOGICAL_NEW_ENTITY,v1.5,File identity | physical storage contract downstream,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
MARKETING_KIT,file_type,LOGICAL_NEW_ENTITY,v1.5,PDF brochure / PDF pricelist,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
MARKETING_KIT,file_name,LOGICAL_NEW_ENTITY,v1.5,File name,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
MARKETING_KIT,file_url,LOGICAL_NEW_ENTITY,v1.5,Download link,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,id,LOGICAL_NEW_ENTITY,v1.1,PK,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,name,LOGICAL_NEW_ENTITY,v1.1,Editable preset name,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,target_role_id,LOGICAL_NEW_ENTITY,v1.1,FK→ROLES.id | exactly one target role,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,created_by,LOGICAL_NEW_ENTITY,v1.1,Creator actor | users,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,updated_by,LOGICAL_NEW_ENTITY,v1.1,Last editor | users,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,created_at,LOGICAL_NEW_ENTITY,v1.1,Creation timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET,updated_at,LOGICAL_NEW_ENTITY,v1.1,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET_ITEM,id,LOGICAL_NEW_ENTITY,v1.1,PK,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET_ITEM,preset_id,LOGICAL_NEW_ENTITY,v1.1,FK→PERMISSION_PRESET.id,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
